"productId","gender","category","type","baseColor","productName","price","size","userId","image"
"34038","Boys","Topwear","Shirts","Red","Gini and Jony Boys Check Red Shirt","84","3XL","401","http://assets.myntassets.com/v1/images/style/properties/95b4fd12eab9acd511b805a11601c92c_images.jpg"
"34053","Boys","Bottomwear","Capris","Yellow","Gini and Jony Boys Yellow 3/4 Length Pants","384","S","468","http://assets.myntassets.com/v1/images/style/properties/ed972b8708185e04d4cbbc475fee3bff_images.jpg"
"34054","Boys","Bottomwear","Capris","Blue","Palm Tree Boys Washed Blue 3/4 Length Pants","278","S","28","http://assets.myntassets.com/v1/images/style/properties/4a2a1ce049f358b88f551bbe27fcdfdb_images.jpg"
"34203","Men","Bottomwear","Track Pants","Charcoal","Proline Men Charcoal Grey Track Pants","78","XS","181","http://assets.myntassets.com/v1/images/style/properties/Proline-Men-Grey-Track-Pants_0bfd1e2ecdfb383b0b95593b68ef704d_images.jpg"
"34204","Men","Bottomwear","Track Pants","Navy Blue","Proline Men Navy Track Pants","45","XL","349","http://assets.myntassets.com/v1/images/style/properties/15324570d805103032f3a593d495aafe_images.jpg"
"34232","Men","Topwear","Tshirts","Grey","Proline Men Grey T-shirt","395","M","295","http://assets.myntassets.com/v1/images/style/properties/45b559dbabfc2d8159d2f81de7722e24_images.jpg"
"34235","Men","Topwear","Tshirts","Cream","Proline Men Cream-Coloured Polo T-Shirt","17","M","125","http://assets.myntassets.com/v1/images/style/properties/01e1973738e23caaedbf176245af553f_images.jpg"
"34259","Men","Bottomwear","Tracksuits","Grey","Proline Men Grey Tracksuit","167","L","179","http://assets.myntassets.com/v1/images/style/properties/2b643a41cb468d6d90a1ecef8e11442c_images.jpg"
"34261","Boys","Topwear","Tshirts","Red","Gini and Jony Boys Printed Red T-shirt","54","3XL","466","http://assets.myntassets.com/v1/images/style/properties/a20a57e8af2cf39276d729e58ee2b8e4_images.jpg"
"34266","Women","Topwear","Dupatta","Brown","Fabindia Women Brown Silk Dupatta","111","L","152","http://assets.myntassets.com/v1/images/style/properties/3d7bfeba1368ed2b2707551f6715afc4_images.jpg"
"34292","Women","Topwear","Dupatta","Multi","Fabindia Women Multi Coloured Chanderi Dupatta","89","S","486","http://assets.myntassets.com/v1/images/style/properties/51ab0fc8ff218bf5bb0b40a20b2e8330_images.jpg"
"34295","Women","Topwear","Dupatta","Orange","Fabindia Orange Silk Dupatta","387","L","2","http://assets.myntassets.com/v1/images/style/properties/e59a78a161c7cc4662b4a538175205ee_images.jpg"
"34408","Men","Topwear","Tshirts","Black","Myntra Men Black Printed T-shirt","15","M","252","http://assets.myntassets.com/v1/images/style/properties/30472f4c8a2f52393f00d5dc09b88930_images.jpg"
"34430","Women","Topwear","Tshirts","Blue","Myntra Women Face Blue T-shirt","22","2XL","46","http://assets.myntassets.com/v1/images/style/properties/65cc0e8d9361daf20816db2c59a91b09_images.jpg"
"34452","Women","Shoes","Flats","Copper","Rocia Women Copper Sandals","77","9","206","http://assets.myntassets.com/v1/images/style/properties/93455095a8c1bc951c7bd258b600dfa1_images.jpg"
"34455","Women","Shoes","Heels","Black","Rocia Women Black Shoes","36","7","301","http://assets.myntassets.com/v1/images/style/properties/45f254c1992b0d9a55adf6c7c7f20ed8_images.jpg"
"34463","Unisex","Accessories","Backpacks","Black","ADIDAS Unisex Black Backpack","36","Unique","465","http://assets.myntassets.com/v1/images/style/properties/45f5e0f8c40e5d991b01139350eeb058_images.jpg"
"34464","Unisex","Accessories","Travel Accessory","Red","ADIDAS Unisex Red Organizer Bag","90","Unique","456","http://assets.myntassets.com/v1/images/style/properties/4b084c2ec8c06aee759ddc3d93c57f09_images.jpg"
"34602","Men","Topwear","Briefs","Brown","Hanes Men Brown Boxer Brief","230","XS","277","http://assets.myntassets.com/v1/images/style/properties/a7b808ea34e87383bb5a8f1de2a82069_images.jpg"
"34605","Men","Topwear","Briefs","Black","Hanes Men Black Boxer Brief","273","L","99","http://assets.myntassets.com/v1/images/style/properties/7e78034dc0ee3acc42d4ab7a7ff33f24_images.jpg"
"34651","Women","Shoes","Sports Shoes","Black","Fila Women Top Fuel Black Sports Shoes","46","6","11","http://assets.myntassets.com/v1/images/style/properties/36a0eb09cbb983a3b0b1102e24e36391_images.jpg"
"34693","Girls","Bottomwear","Shorts","Pink","Allen Solly Kids Girls Poplin Pink Shorts","76","XS","447","http://assets.myntassets.com/v1/images/style/properties/c8c6fd3233823726f484da6b7007f016_images.jpg"
"34832","Men","Shoes","Sports Shoes","White","ADIDAS Men Sukoi White Sports Shoes","51","10","94","http://assets.myntassets.com/v1/images/style/properties/0eeb810eac77b956c5b62381e1f3010b_images.jpg"
"34835","Men","Shoes","Sports Shoes","Blue","ADIDAS Men Blue Chill Sports Shoes","37","7","149","http://assets.myntassets.com/v1/images/style/properties/c0abfa74fe61af6ba9e5f4936f45e6c7_images.jpg"
"34850","Men","Shoes","Sports Shoes","White","ADIDAS Men Falcon Elite White Sports Shoes","348","8","337","http://assets.myntassets.com/v1/images/style/properties/963388d780f1becd69c93ab0d2f942a6_images.jpg"
"34857","Men","Shoes","Casual Shoes","Black","Vans Men Classic Slip-On Black Shoes","170","5","292","http://assets.myntassets.com/v1/images/style/properties/0e41c416bc349faead7ebe8851e1a398_images.jpg"
"35128","Women","Accessories","Bracelet","Purple","Allen Solly Woman Purple Bangle","21","Unique","99","http://assets.myntassets.com/v1/images/style/properties/dc28614f846de2d3dd6d2935f88c4a01_images.jpg"
"35172","Unisex","Accessories","Backpacks","Red","Wildcraft Unisex Cruiser Red Backpack","304","Unique","270","http://assets.myntassets.com/v1/images/style/properties/2d4a089a76c36706267719674186d073_images.jpg"
"35181","Unisex","Accessories","Backpacks","Blue","Wildcraft Unisex Blue Backpack","106","Unique","72","http://assets.myntassets.com/v1/images/style/properties/18be37603397283ad2b50d6fc1e3e175_images.jpg"
"35186","Unisex","Accessories","Backpacks","Grey","Wildcraft Unisex Grey & Black Backpack","396","Unique","250","http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Unisex-Polyester-Grey-Backpack_01fa40322548240506352d3892c9309a_images.jpg"
"35313","Women","Accessories","Earrings","Silver","Fabindia Women Anusuya Silver Earrings","21","Unique","278","http://assets.myntassets.com/v1/images/style/properties/5ee4cbb5ba455589fad45bd33fb24914_images.jpg"
"35314","Women","Accessories","Earrings","Silver","Fabindia Women Anusuya Silver Earrings","357","Unique","377","http://assets.myntassets.com/v1/images/style/properties/7fa8ad7fa59e5391b0d3d182bde9fef9_images.jpg"
"35322","Women","Accessories","Earrings","Silver","Fabindia Women Anusuya Silver Earrings","24","Unique","304","http://assets.myntassets.com/v1/images/style/properties/f21ff0021d5d5095ed087314e548ea24_images.jpg"
"35325","Women","Accessories","Earrings","Silver","Fabindia Women Anusuya Silver Earrings","46","Unique","135","http://assets.myntassets.com/v1/images/style/properties/45cf3125c4b4d62a70d092642cb20ade_images.jpg"
"35511","Men","Shoes","Flip Flops","Black","Bata Men Lite Black Flip Flops","322","10","319","http://assets.myntassets.com/v1/images/style/properties/0affca87e3aba56fdcde8c2c1707c106_images.jpg"
"35529","Girls","Shoes","Sandals","Orange","Enroute Teens Orange Sandals","357","8","21","http://assets.myntassets.com/v1/images/style/properties/9450eb432b54f201404b95ba47b502da_images.jpg"
"35542","Girls","Shoes","Sandals","Pink","Enroute Kids Girls Pink Sandals","225","4","284","http://assets.myntassets.com/v1/images/style/properties/e248f18d30c522e62e6726b94d2e629d_images.jpg"
"35545","Girls","Shoes","Sandals","Brown","Enroute Teens Brown Sandals","28","5","105","http://assets.myntassets.com/v1/images/style/properties/7b3e15ecc237a90cd98b7e886bcda7f9_images.jpg"
"35573","Men","Shoes","Flip Flops","Blue","Gliders Men Esquire Blue Flip Flops","86","4","336","http://assets.myntassets.com/v1/images/style/properties/250838b0730b8630f23237809398b114_images.jpg"
"35574","Men","Shoes","Flip Flops","Red","Gliders Men Esquire Red Flip Flops","58","9","247","http://assets.myntassets.com/v1/images/style/properties/9c1df994bfd66e4485b82d0e74066d98_images.jpg"
"35587","Men","Shoes","Sandals","Brown","Gliders Men Brown Leather Sandals","97","9","174","http://assets.myntassets.com/v1/images/style/properties/Gliders-Men-Brown-Leather-Sandals_95633c99c7d10aa8995f5c3d6920374d_images.jpg"
"35589","Men","Shoes","Sandals","Olive","Gliders Men Yellow Sandals","198","6","133","http://assets.myntassets.com/v1/images/style/properties/b7a479fe5f56457e930541a789c5df68_images.jpg"
"35777","Men","Shoes","Sports Shoes","Black","Force 10 Men Black & Green Sports Shoes","296","8","450","http://assets.myntassets.com/v1/images/style/properties/82a96a5a66ccb900ef4ab90c095baf02_images.jpg"
"35783","Women","Shoes","Heels","Turquoise Blue","Enroute Women Turquoise Blue Flats","60","9","470","http://assets.myntassets.com/v1/images/style/properties/4a41f184d3e88f812dc257f20d9e4846_images.jpg"
"35784","Women","Shoes","Flats","Black","Enroute Women Black Shoes","279","6","267","http://assets.myntassets.com/v1/images/style/properties/35b7eb39a80600b68e50f9e409b5c053_images.jpg"
"35913","Women","Accessories","Handbags","Black","Peperone Women Black & White Handbag","27","Unique","16","http://assets.myntassets.com/v1/images/style/properties/73bc7d63943231e4df1c7b7600496a3d_images.jpg"
"35925","Women","Accessories","Clutches","Yellow","Peperone Women Yellow Clutch","110","Unique","212","http://assets.myntassets.com/v1/images/style/properties/427ee57889be15f4a8d75b83efbb4fda_images.jpg"
"35971","Men","Topwear","Tshirts","Black","Flying Machine Men Tee Black T-shirt","399","XS","242","http://assets.myntassets.com/v1/images/style/properties/770dfb6b5b976390929b68c0522b46e9_images.jpg"
"35982","Women","Topwear","Tshirts","Grey","Flying Machine Women Grey T-shirt","160","3XL","148","http://assets.myntassets.com/v1/images/style/properties/18a43c19b19c052061d02671f7b28e51_images.jpg"
"35985","Women","Topwear","Tshirts","Red","Flying Machine Women Poppy Red T-shirt","239","3XL","9","http://assets.myntassets.com/v1/images/style/properties/99eeff9be7aebbb1064c5dad30a8c97e_images.jpg"
"36130","Men","Shoes","Casual Shoes","Grey","Nike Men Dunk High Grey Shoes","25","9","141","http://assets.myntassets.com/v1/images/style/properties/ca603a625578f83eebaa222051bb442b_images.jpg"
"36137","Women","Shoes","Sports Shoes","Pink","Nike Women Free Run Pink Sports Shoes","10","10","197","http://assets.myntassets.com/v1/images/style/properties/5b0a6dd6aadd4d4ba230ff849b36481b_images.jpg"
"36139","Men","Shoes","Sports Shoes","Black","Nike Men The Overplay VII Black Sports Shoes","99","5","267","http://assets.myntassets.com/v1/images/style/properties/0834f6ae67b7891d53e9a0d612a6fe46_images.jpg"
"36333","Men","Accessories","Socks","White","Playboy Men White & Red Socks","111","Unique","205","http://assets.myntassets.com/v1/images/style/properties/Playboy-Men-White---Red-Socks_9ac190b316bb511b9d5e7434ff634a7a_images.jpg"
"36393","Men","Accessories","Socks","Blue","Reid & Taylor Men Blue Socks","396","Unique","377","http://assets.myntassets.com/v1/images/style/properties/Reid---Taylor-Men-Blue-Socks_af892516380ff395f0b3ca298468a535_images.jpg"
"36394","Men","Accessories","Socks","Blue","Reid & Taylor Men Reid & Taylor Blue Socks","169","Unique","457","http://assets.myntassets.com/v1/images/style/properties/20552bd1c4c3a3997e35154e64779271_images.jpg"
"36509","Women","Accessories","Handbags","Brown","United Colors of Benetton Women Brown Handbag","250","Unique","115","http://assets.myntassets.com/v1/images/style/properties/bad05e99069f3152753a630015f8bc1d_images.jpg"
"36536","Women","Accessories","Handbags","Blue","United Colors of Benetton Women Blue Sling Bag","266","Unique","143","http://assets.myntassets.com/v1/images/style/properties/807db6823952f20d542a75afda81ed53_images.jpg"
"36562","Men","Topwear","Tshirts","White","Jack & Jones Men Dino White T-shirt","90","XS","4","http://assets.myntassets.com/v1/images/style/properties/101d946073e86e8d42167719bab88431_images.jpg"
"36750","Girls","Topwear","Dresses","Navy Blue","Little Miss Girls Chatterbox Navy Blue Dress","98","L","42","http://assets.myntassets.com/v1/images/style/properties/0d3b2725d327a275c52c6f999e3982eb_images.jpg"
"37073","Women","Accessories","Handbags","Purple","Lino Perros Women Purple Handbag","193","Unique","322","http://assets.myntassets.com/v1/images/style/properties/d4e3dbb3df9f4b31dc2b2645edd91eed_images.jpg"
"37074","Women","Accessories","Handbags","Black","Lino Perros Women Black Handbag","19","Unique","46","http://assets.myntassets.com/v1/images/style/properties/e6ba0d98c9d9bbc7418552a3e04d80cf_images.jpg"
"37080","Women","Accessories","Handbags","Blue","Lino Perros Women Blue Handbag","87","Unique","359","http://assets.myntassets.com/v1/images/style/properties/7fa71a63d22b4f78599cfbfd9361ee84_images.jpg"
"37087","Women","Accessories","Mobile Pouch","Brown","Lino Perros Women Brown Mobile Pouch","181","Unique","65","http://assets.myntassets.com/v1/images/style/properties/a3ccb980f2630b1c8581b0f02453eb46_images.jpg"
"37212","Men","Topwear","Shirts","Pink","United Colors of Benetton Men Pink Shirt","94","XS","34","http://assets.myntassets.com/v1/images/style/properties/1066deb40c4f9ff773d13931b0fc2edd_images.jpg"
"37215","Men","Topwear","Shirts","Grey","United Colors of Benetton Men Grey Shirt","196","M","106","http://assets.myntassets.com/v1/images/style/properties/2f2c6dcff00bf8d1a66fe284c2e92182_images.jpg"
"37223","Women","Topwear","Tops","Blue","United Colors of Benetton Women Blue Top","35","L","389","http://assets.myntassets.com/v1/images/style/properties/58c4b740c2d2e9b52c6900579c7ff2d2_images.jpg"
"37224","Women","Topwear","Shirts","Purple","United Colors of Benetton Women Purple Shirt","79","2XL","449","http://assets.myntassets.com/v1/images/style/properties/7f98a5ed0ace114dd53496079ebf66be_images.jpg"
"37241","Men","Shoes","Casual Shoes","Black","United Colors of Benetton Men Black Shoes","153","7","276","http://assets.myntassets.com/v1/images/style/properties/bb19253f1f8bce9a8ef77375cd346016_images.jpg"
"37246","Men","Shoes","Casual Shoes","Charcoal","United Colors of Benetton Men Charcoal Shoes","51","4","395","http://assets.myntassets.com/v1/images/style/properties/1145142948361b0a1e1fbf5a6012c594_images.jpg"
"37410","Women","Accessories","Handbags","Green","Murcia Women Envelope Green Handbag","396","Unique","151","http://assets.myntassets.com/v1/images/style/properties/061ccf4d8d4d285cf90cb8ece28aa6bb_images.jpg"
"37417","Women","Accessories","Handbags","Silver","Murcia Women Jute Silver Handbag","86","Unique","238","http://assets.myntassets.com/v1/images/style/properties/43a5e5e7426d4b269073818a9dcb5823_images.jpg"
"37428","Women","Accessories","Handbags","Red","Murcia Women Red Handbag","262","Unique","249","http://assets.myntassets.com/v1/images/style/properties/0dad884897e3f1d63c49416479eb69a0_images.jpg"
"37622","Boys","Topwear","Tshirts","Red","Madagascar3 Boys Red Printed T-Shirt","43","3XL","223","http://assets.myntassets.com/v1/images/style/properties/b1e8c0ae9ed06b30c9916460f110d1d0_images.jpg"
"37625","Boys","Topwear","Tshirts","White","Madagascar3 Boys White Printed T-Shirt","183","L","164","http://assets.myntassets.com/v1/images/style/properties/43e0c211ed17299de07469922aea1f1b_images.jpg"
"37640","Women","Accessories","Clutches","Red","Wills Lifestyle Women Red Clutch","99","Unique","152","http://assets.myntassets.com/v1/images/style/properties/150dc3ae68a4b567aad9e604044ff122_images.jpg"
"37671","Unisex","Accessories","Backpacks","Black","American Tourister Unisex Black Backpack","307","Unique","363","http://assets.myntassets.com/v1/images/style/properties/b2c641d4438a4c0ffd0caf2df4ddf307_images.jpg"
"37676","Unisex","Accessories","Backpacks","Black","American Tourister Unisex Black Backpack","21","Unique","292","http://assets.myntassets.com/v1/images/style/properties/American-Tourister-Unisex-Black-Sling-Bag_9905935744e838263122a844a321d091_images.jpg"
"37682","Unisex","Accessories","Backpacks","Black","American Tourister Unisex Black Backpack","30","Unique","440","http://assets.myntassets.com/v1/images/style/properties/d31f6013e972ceea6d6e3b234bad5bc4_images.jpg"
"37685","Unisex","Accessories","Backpacks","Black","American Tourister Unisex Black Backpack","89","Unique","446","http://assets.myntassets.com/v1/images/style/properties/ea72b88711b0fe676bf96c4d4d1fbd43_images.jpg"
"37812","Men","Topwear","Shirts","Navy Blue","John Players Men Navy Blue Shirt","56","S","33","http://assets.myntassets.com/v1/images/style/properties/3af9f145845d8453a066322de35980af_images.jpg"
"37884","Unisex","Accessories","Socks","Black","Happy Socks Unisex Black Socks","228","Unique","475","http://assets.myntassets.com/v1/images/style/properties/75e42aecd2328e7ee2c665efacf1958d_images.jpg"
"38433","Women","Accessories","Mobile Pouch","Green","Baggit Women Green Mobile Pouch","88","Unique","244","http://assets.myntassets.com/v1/images/style/properties/63db367d013158c0913c1a54006e8318_images.jpg"
